TEODP Subset Summer 2017 CPU:ProgramCode_DP-CR3000_Updated_28-Jul-2016.CR3,,,,,,,,,,,,,
TimeStamp,WS10mMax_m/s,WS10mMin_m/s,WS10mAvg_m/s,WS10mStd_m/s,WS2mMax_m/s,WS2mMin_m/s,WS2mAvg_m/s,WS2mStd_m/s,WindDir10m_Deg,AirT10mAvg_DegC,AirT2mAvg_DegC,BPAvg_mmHg,RH_Perc
6/29/2017 9:15,7.37,3.02,4.83,0.87,6.7,2.35,3.9,0.81,157.6,25.25,25.55,463.1,76.54
6/29/2017 9:30,7.15,3.19,5.19,0.87,6.48,2.8,4.11,0.81,161,25.42,25.76,463.1,75.69
6/29/2017 9:45,7.33,2.98,5.01,0.99,5.8,2.28,3.94,0.8,133.4,25.74,26.18,463.1,74.53
6/29/2017 10:00,7.43,3.01,5.39,1.01,6.48,2.5,4.51,0.87,142.7,25.84,26.27,463.1,73.61
6/29/2017 10:15,7.28,2.58,5.19,1.01,6.18,2.73,4.25,0.81,124.9,26.15,26.55,461.5,69.99
6/29/2017 10:30,7.54,3.26,5.37,0.99,6.48,2.88,4.5,0.72,143.5,26.47,26.98,461.5,69.1
6/29/2017 10:45,7.54,3.12,5.35,1,6.4,2.73,4.47,0.88,142,26.53,27.06,461.5,69.82
6/29/2017 11:00,7.24,2.8,5.07,1.02,6.1,2.8,4.26,0.83,165.9,27.02,27.64,461.5,67.44
6/29/2017 11:15,8.23,3.29,5.57,1.03,7.3,2.88,4.8,0.94,139.9,27.19,27.81,460.4,65.4
6/29/2017 11:30,7.29,3.17,5.32,0.97,6.92,2.58,4.73,0.95,146.8,27.39,27.88,460.4,64.72
6/29/2017 11:45,8.3,2.67,4.99,1.24,7.38,2.5,4.62,1.01,145.7,27.66,28.21,460.4,64.02
6/29/2017 12:00,7.36,2.52,4.73,1.11,6.48,2.43,4.34,0.87,145.2,27.89,28.44,460.4,64.56
6/29/2017 12:15,7.49,2.68,4.51,0.99,6.1,2.2,4.17,0.86,119,28.2,28.7,459,62.68
6/29/2017 12:30,7.68,2.67,5.05,1.01,7.22,1.98,4.33,0.93,142.5,28.45,29.08,459,60.5
6/29/2017 12:45,7.46,3.08,5.23,1,6.85,2.5,4.64,0.91,150.6,28.51,29.05,459,60.96
6/29/2017 13:00,7.98,1.81,5.27,1.34,7.3,1.98,4.49,1.1,143.4,28.86,29.46,459,57.5
6/29/2017 13:15,8.11,3.08,5.82,1.2,7.15,2.95,4.98,1.1,135.5,29.08,29.72,457.9,58.52
6/29/2017 13:30,9.07,2,5.55,1.46,7,2.13,4.8,1.08,155.8,29.49,30.16,457.9,55.94
6/29/2017 13:45,8.9,2.33,6.21,1.2,7.52,2.8,5.17,1.01,130,29.51,30.29,457.9,55.47
6/29/2017 14:00,8.56,3.47,5.8,1.18,7.9,3.1,5.17,1.07,180.2,29.81,30.34,457.9,54.25
6/29/2017 14:15,8.33,2.75,5.44,1.29,7.22,2.28,4.62,1.14,127.1,30.2,30.85,457.3,51.56
6/29/2017 14:30,6.85,2.56,4.77,0.97,6.48,1.98,4.32,0.86,162.3,30.44,30.99,457.3,52.42
6/29/2017 14:45,8.16,3.27,5.78,0.98,6.92,3.18,4.82,0.89,154.9,30.78,31.47,457.3,51.9
6/29/2017 15:00,8.4,1.99,4.96,1.28,6.4,1.98,4.23,0.92,147.1,31.07,31.82,457.2,49.75
6/29/2017 15:15,9.29,2.83,5.99,1.45,8.05,2.5,5.2,1.23,159.9,31.24,31.82,456.2,49.69
6/29/2017 15:30,8.4,2.73,5.51,1.34,8.2,2.73,4.98,1.24,145.3,31.51,32.05,456.2,49.77
6/29/2017 15:45,9.94,4.05,6.35,1.15,8.2,3.03,5.2,0.95,146.8,31.56,32.18,456.2,46.72
6/29/2017 16:00,9.58,3.3,6.09,1.28,9.02,2.88,5.37,1.17,143.5,31.54,32.07,456.2,47.84
6/29/2017 16:15,8.83,3.01,5.64,1.33,8.05,2.8,4.92,1.1,148.7,31.95,32.49,456.1,46.92
6/29/2017 16:30,9.92,3.59,6.4,1.35,9.1,2.35,5.64,1.26,116.4,31.7,32.21,456.1,48.02
6/29/2017 16:45,8.65,3.83,6.22,1.07,7.52,3.63,5.22,0.88,115.4,32.02,32.54,456.1,47.29
6/29/2017 17:00,9.53,3.18,5.74,1.42,8.65,3.03,5.18,1.16,101,32.06,32.55,456.1,48.35
6/29/2017 17:15,10.1,2.7,5.48,1.62,8.5,2.8,4.78,1.21,170.1,32.09,32.57,455.1,47.72
6/29/2017 17:30,9.12,3.1,5.73,1.16,7.75,2.73,4.93,1.05,153.2,32.19,32.66,455.1,47.35
6/29/2017 17:45,10.46,2.73,6.6,1.41,8.2,2.95,5.5,1.08,144.6,32.1,32.58,455.1,46.8
6/29/2017 18:00,9.18,3.39,6.44,1.23,8.43,3.85,5.65,0.98,118,32.07,32.44,455.1,46.3
6/29/2017 18:15,9.22,3.95,6.49,1.2,8.43,3.4,5.48,1.01,153.3,32.11,32.49,455.7,47.3
6/29/2017 18:30,9.67,3.44,6.84,1.43,8.35,2.88,5.96,1.1,171.6,31.98,32.3,455.7,47.55
6/29/2017 18:45,9.02,2.85,6.29,1.38,8.43,3.18,5.27,1.07,154,32,32.36,455.7,47.7
6/29/2017 19:00,8.11,4,5.97,0.92,7.9,3.7,5.38,0.8,135.6,31.97,32.25,455.7,48.14
6/29/2017 19:15,9.37,3.4,6.17,1.16,7.38,3.55,5.36,0.91,147.6,31.87,32.11,456.2,48.73
6/29/2017 19:30,7.98,2.78,5.4,1.12,7.52,3.03,5.19,0.89,150.4,31.81,32.02,456.2,48.47
6/29/2017 19:45,6.85,2.4,4.62,0.97,6.48,2.65,4.26,0.87,122.7,31.76,31.98,456.2,49.52
6/29/2017 20:00,6.41,2.29,4.05,1.04,6.78,1.75,3.63,0.9,100.9,31.17,31.35,456.2,54.9
6/29/2017 20:15,6.48,2.3,3.85,0.92,6.7,2.65,4.05,0.85,130.5,30.87,30.93,456.7,55.74
6/29/2017 20:30,6.75,2.36,4.48,1.09,6.78,1.6,4.23,1.08,108.7,30.71,30.69,456.7,56.02
6/29/2017 20:45,6.68,2.29,3.88,0.86,6.55,1.75,3.62,0.88,115,30.44,30.39,456.7,58.4
6/29/2017 21:00,6.2,1.85,3.64,0.91,5.43,1.75,3.21,0.84,118.6,30.02,29.92,456.7,58.5
6/29/2017 21:15,5.61,2.19,3.8,0.81,5.8,1.83,3.58,0.76,118,30.1,30.03,458.4,58.89
6/29/2017 21:30,5.49,1.64,3.3,0.85,5.05,1.68,2.93,0.61,133.9,29.63,29.52,458.4,60.47
6/29/2017 21:45,5.48,1.81,3.3,0.74,4.68,1.98,3.07,0.62,126.9,29.54,29.42,458.4,60.11
6/29/2017 22:00,5.48,1.99,3.24,0.68,5.05,1.9,3.21,0.62,116.8,29.6,29.5,458.5,59.44
6/29/2017 22:15,6.33,2.16,3.47,0.93,6.03,1.9,3.34,0.83,109.4,29.68,29.58,459.2,59.06
6/29/2017 22:30,4.89,1.85,2.85,0.6,3.78,1.6,2.41,0.49,142.3,29.26,29.09,459.2,60.83
6/29/2017 22:45,5.56,1.75,3.3,0.91,5.5,1.6,3.02,0.84,148.7,29.39,29.24,459.2,60.01
6/29/2017 23:00,4.93,1.32,2.79,0.68,4.83,1.08,2.46,0.75,119.4,29.16,29.02,459.2,61.87
6/29/2017 23:15,4.86,1.44,2.9,0.69,4.68,1.3,2.49,0.72,103.9,28.9,28.74,459.6,62.94
6/29/2017 23:30,5.43,1.53,2.94,0.67,4.9,1.38,2.54,0.65,127.3,28.78,28.61,459.6,62.62
6/29/2017 23:45,6.04,1.91,3.73,0.97,5.65,2.13,3.5,0.8,124.2,29,28.89,459.6,62
6/30/2017 0:00,6.16,2.21,4.17,0.8,5.5,2.35,3.92,0.72,132.7,28.98,28.9,459.6,62.37
6/30/2017 0:15,5.75,2.08,3.81,0.71,5.27,1.9,3.64,0.73,163.3,28.81,28.75,460.2,63.33
6/30/2017 0:30,6.25,2.15,3.66,0.82,5.43,1.9,3.5,0.71,123.9,28.67,28.6,460.2,63.95
6/30/2017 0:45,5.45,2.35,3.59,0.62,4.83,2.13,3.42,0.59,109.5,28.55,28.48,460.2,64.64
6/30/2017 1:00,6.13,2.07,3.81,0.84,5.27,2.43,3.54,0.7,124.5,28.46,28.39,460.2,65.16
6/30/2017 1:15,5.72,1.92,3.94,0.83,5.27,1.75,3.44,0.72,138.9,28.38,28.28,460.6,66.01
6/30/2017 1:30,7.43,2.66,4.65,1.05,6.62,2.05,3.91,0.99,131.8,28.33,28.21,460.6,66.67
6/30/2017 1:45,6.01,2.89,4.82,0.61,5.57,2.73,3.87,0.6,159.4,28.16,28.03,460.6,68.09
6/30/2017 2:00,6.64,2.88,4.77,0.71,5.57,2.43,3.84,0.66,149.1,27.97,27.81,460.6,69.36
6/30/2017 2:15,8.65,3.84,5.72,1.13,7,2.73,4.51,0.94,148.9,28.01,27.84,461,69.79
6/30/2017 2:30,8.43,4.13,6.25,1.09,7.3,3.03,4.82,0.9,164.8,28.02,27.83,461,70.28
6/30/2017 2:45,9.15,4.47,6.57,1.01,6.78,3.33,5.04,0.77,170.9,27.88,27.7,461,71.13
6/30/2017 3:00,11.27,4.66,6.96,1.23,8.2,2.65,5.31,1.06,160.2,27.71,27.55,461,72.13
6/30/2017 3:15,8.83,4.4,6.68,1.04,7.52,3.18,5.14,0.94,151.2,27.47,27.32,461.1,73.45
6/30/2017 3:30,8.49,3.67,5.96,1.07,7.45,2.13,4.51,0.9,151.4,27.27,27.1,461.1,74.59
6/30/2017 3:45,7.35,3.02,5.32,0.99,7.08,2.13,4.07,0.87,145.6,27.14,26.98,461.1,75.17
6/30/2017 4:00,7.56,3.67,5.3,0.87,5.95,2.58,4.05,0.8,152.8,27.02,26.85,461.1,75.73
6/30/2017 4:15,7.54,2.78,4.88,1.01,5.57,2.13,3.68,0.89,162.1,26.93,26.76,461.4,76.6
6/30/2017 4:30,7.26,3.13,5.15,0.81,5.5,2.35,3.85,0.72,164.2,26.85,26.67,461.4,76.75
6/30/2017 4:45,7.06,2.86,5.26,0.95,6.25,1.98,4,0.89,153.3,26.78,26.62,461.4,77.03
6/30/2017 5:00,6.45,2.95,4.85,0.86,5.13,1.9,3.46,0.76,166.5,26.61,26.44,461.4,77.97
6/30/2017 5:15,6.18,2.91,4.44,0.66,4.83,2.13,3.27,0.58,155.8,26.47,26.29,463.2,78.38
6/30/2017 5:30,6.62,3.17,5.14,0.82,5.88,2.13,3.9,0.81,152.3,26.43,26.28,463.2,78.42
6/30/2017 5:45,7.86,3.42,5.16,0.92,6.25,2.43,4.08,0.78,159.3,26.29,26.16,463.2,79.16
6/30/2017 6:00,6.81,3.15,5.11,0.75,5.8,2.5,3.95,0.72,148.8,26.16,26.03,463.2,79.82
6/30/2017 6:15,8.49,3.94,5.48,0.83,7.45,2.88,4.21,0.78,159.5,26.2,26.11,463.4,79.2
6/30/2017 6:30,8.32,3.72,5.65,1.06,6.25,2.13,4.36,0.9,173.8,26.26,26.21,463.4,78.59
6/30/2017 6:45,7.87,3.17,5.74,1,6.7,2.2,4.45,0.9,145.8,26.37,26.33,463.4,77.69
6/30/2017 7:00,8.81,3.36,5.4,1.15,7.3,2.58,4.07,0.91,158.3,26.49,26.44,463.4,76.67
6/30/2017 7:15,7.22,3.57,5.42,0.73,5.8,2.8,4.01,0.62,160.9,26.6,26.58,462.4,76.24
6/30/2017 7:30,9.62,4.29,6.73,1.1,8.2,2.65,5.1,1,159.7,26.71,26.7,462.4,74.94
6/30/2017 7:45,8.63,3.8,6.07,1.07,6.4,2.73,4.39,0.83,173.9,26.86,26.86,462.4,73.68
6/30/2017 8:00,8.66,3.98,5.82,1.08,7.3,2.58,4.34,0.94,159.4,26.99,27.01,462.4,72.72
6/30/2017 8:15,8.87,3.27,5.65,1.14,6.55,2.43,4.1,0.9,157.7,27.08,27.15,462.2,71.96
6/30/2017 8:30,8.83,3.08,5.68,1.17,6.92,2.35,4.17,0.98,177.5,27.19,27.3,462.2,70.76
6/30/2017 8:45,6.46,2.22,3.94,0.91,5.27,1,2.87,0.74,173.4,27.35,27.48,462.2,69.89
6/30/2017 9:00,3.5,0.66,1.85,0.59,2.73,0,1.16,0.74,159.8,27.44,27.55,462.2,69.25
6/30/2017 9:15,5.02,1.06,2.77,0.85,4.38,0.4,2.17,0.78,141,27.69,27.89,460.7,67.61
6/30/2017 9:30,4.22,1.43,2.84,0.59,3.85,0.63,2.25,0.6,109.1,28.02,28.43,460.7,66.7
6/30/2017 9:45,3.57,1.15,2.11,0.56,3.18,0,1.64,0.67,149.7,28.35,28.76,460.7,65.24
6/30/2017 10:00,3.76,0.56,1.7,0.82,3.1,0,1.21,0.95,130.8,28.25,28.62,460.6,64.95
6/30/2017 10:15,3.14,0.84,1.88,0.59,2.8,0,1.33,0.73,86.3,28.4,28.77,459.2,66.37
6/30/2017 10:30,2.87,0.87,1.71,0.48,2.43,0,1.23,0.65,76.92,28.57,28.92,459.2,64.73
6/30/2017 10:45,4.84,0.66,2.74,0.91,4.6,0,2.21,1.04,81.5,29,29.73,459.2,63.56
6/30/2017 11:00,4.28,0.8,2.52,0.81,3.85,0,2.14,0.85,87.5,29.33,29.96,459.2,62.15
6/30/2017 11:15,5.68,0.91,3.09,0.96,5.2,0.78,2.68,0.86,85.4,29.36,30.02,457.2,62.14
6/30/2017 11:30,5.56,1.95,3.58,0.76,4.75,1.23,2.93,0.67,102.3,29.33,29.96,457.2,62.05
6/30/2017 11:45,6.12,1.71,3.89,0.88,5.8,1.45,3.37,0.78,108,29.86,30.55,457.2,57.87
6/30/2017 12:00,6.23,1.86,3.97,0.9,5.43,1.68,3.31,0.86,101.4,29.94,30.64,457.2,59.93
6/30/2017 12:15,7.04,2.66,4.58,0.99,5.8,2.13,3.92,0.9,146.6,29.97,30.57,456.7,57.26
6/30/2017 12:30,7.03,1.88,4.45,1.18,6.33,1.6,3.9,0.99,108.8,30.22,30.85,456.7,57.89
6/30/2017 12:45,8.64,3.29,5.74,1.05,7.3,3.03,4.94,0.82,128.4,30.38,30.98,456.7,56.2
6/30/2017 13:00,7.36,2.94,4.97,1.06,6.78,2.28,4.64,0.97,127.8,30.71,31.2,456.7,55.83
6/30/2017 13:15,7.28,2.85,5.06,1.03,6.1,2.5,4.53,0.84,127.3,31.17,31.73,456.2,52.18
6/30/2017 13:30,8.69,3.58,5.65,1.26,8.13,3.33,5.16,1.03,153.4,31.42,31.92,456.2,50.49
6/30/2017 13:45,8.88,3.01,5.62,1.25,9.1,2.8,5.04,1.15,141.7,31.68,32.21,456.2,49.87
6/30/2017 14:00,8.76,3.36,6.12,1.19,8.43,2.58,5.31,1.1,168.5,32.06,32.6,456.2,48.86
6/30/2017 14:15,9.07,2.94,5.8,1.32,7.15,2.5,4.88,0.91,125.9,32.22,32.88,455.1,48.55
6/30/2017 14:30,8.41,3.15,5.84,1.16,7.15,2.88,4.99,0.89,154.5,32.46,33.07,455.1,47.41
6/30/2017 14:45,8.84,3.11,6.37,1.26,7.75,2.58,5.48,1.02,155.8,32.51,33.09,455.1,48.7
6/30/2017 15:00,9.21,3.8,6.64,1.01,8.43,3.55,5.56,0.95,171.8,32.65,33.27,455.1,45.42
6/30/2017 15:15,10,3.24,6.36,1.36,7.15,2.88,5.03,1.06,161.6,32.89,33.58,454.4,43.96
6/30/2017 15:30,9.88,3.39,6.56,1.21,8.2,2.88,5.27,1.01,157.2,32.9,33.62,454.4,44.82
6/30/2017 15:45,8.86,2.95,6.16,1.29,7.45,2.43,4.85,1,161.3,33,33.69,454.4,46.51
6/30/2017 16:00,7.91,3.22,5.79,1.12,6.4,2.88,4.47,0.87,152.4,33.13,33.77,454.4,45.93
6/30/2017 16:15,9.25,3.61,5.94,1.07,7.15,2.58,4.83,0.91,152.1,33.29,33.87,454.2,45.47
6/30/2017 16:30,8.9,3.93,6.78,1.11,7.83,3.4,5.41,1.07,173.3,33.21,33.78,454.2,44.29
6/30/2017 16:45,8.79,3.4,6.32,1.18,7.67,2.5,5.1,0.98,159,33.34,33.84,454.2,43.92
6/30/2017 17:00,10.04,3.74,7.29,1.33,8.35,3.4,5.72,1.11,166.2,33.27,33.8,454.2,43.6
6/30/2017 17:15,10.08,3.67,7.09,1.4,8.43,3.03,5.67,1.1,171.1,33.33,33.8,454.1,45.09
6/30/2017 17:30,8.81,3.95,6.55,1.09,7.38,2.88,5.31,0.94,130.3,33.44,33.9,454.1,41.3
6/30/2017 17:45,10.32,4.17,6.82,1.26,8.73,3.1,5.27,1.13,166.9,33.5,33.92,454.1,43.32
6/30/2017 18:00,9.38,4.22,6.8,1.08,8.57,3.78,5.52,0.99,159.5,33.41,33.82,454.1,42.51
6/30/2017 18:15,9.45,4.09,6.48,1.31,7.52,2.73,5.04,1.04,146,33.43,33.8,454.5,44.73
6/30/2017 18:30,9.67,4.25,6.48,1.05,7.83,3.1,5.11,0.97,143.1,33.34,33.71,454.5,42.24
6/30/2017 18:45,9.19,3.85,5.97,1.03,7.15,2.8,4.59,0.87,174.7,33.33,33.65,454.5,43.1
6/30/2017 19:00,8.67,3.31,5.9,1.23,6.62,2.58,4.42,0.98,163.6,33.29,33.54,454.5,43.35
6/30/2017 19:15,7.51,2.67,4.7,0.96,6.18,1.83,3.65,0.76,147.7,33.18,33.43,454.8,44
6/30/2017 19:30,7.86,3.2,5.59,1.03,6.4,2.73,4.3,0.87,156.6,33.04,33.24,454.8,43.91
6/30/2017 19:45,7.4,2.4,4.58,1.13,5.5,1.9,3.49,0.85,143.6,32.88,32.92,454.8,45.47
6/30/2017 20:00,4.94,2.41,3.52,0.52,4.15,1.6,2.56,0.52,162,32.52,32.36,454.8,47.64
6/30/2017 20:15,4.4,1.73,3.1,0.51,3.7,1.45,2.31,0.44,165.5,32.26,32.04,456.5,48.66
6/30/2017 20:30,3.94,1.14,2.49,0.48,3.18,0.85,1.73,0.44,168.5,32.05,31.75,456.5,50.05
6/30/2017 20:45,3.71,1.74,2.56,0.44,2.8,0.78,1.71,0.39,153.2,31.82,31.44,456.5,51.66
6/30/2017 21:00,2.73,0.78,1.78,0.4,2.28,0.48,1.28,0.38,112.6,31.63,31.27,456.5,51.45
6/30/2017 21:15,2.72,0.15,1.66,0.56,2.5,0,1.21,0.58,178.9,31.79,31.55,457,51.2
6/30/2017 21:30,1.89,0,1.14,0.37,1.45,0,0.5,0.45,116,31.8,31.47,457,51.13
6/30/2017 21:45,1.61,0,0.51,0.42,0.7,0,0.04,0.13,87.2,31.78,31.46,457,53.38
6/30/2017 22:00,1.11,0,0.68,0.3,1,0,0.22,0.32,344,31.19,30.74,457,57.46
6/30/2017 22:15,1.3,0.28,0.77,0.23,0.78,0,0.05,0.16,39.33,30.65,30.11,458,60.07
6/30/2017 22:30,2.27,0.82,1.45,0.34,1.75,0,0.77,0.52,325.8,29.7,29.35,458,63.14
6/30/2017 22:45,2.93,1.51,2.37,0.2,2.28,1,1.6,0.25,336.3,29.33,28.97,458,64.52
6/30/2017 23:00,13.89,2.86,7.37,2.77,10.75,2.2,6.24,2.47,10.45,26.02,26.01,458,64.95
6/30/2017 23:15,10.45,3.86,7.29,1.45,9.02,3.33,6.2,1.3,338.3,24.25,24.26,459.8,69.7
6/30/2017 23:30,8.6,3.67,5.73,1.15,6.92,2.95,4.95,0.96,322.5,23.81,23.82,459.8,72.89
6/30/2017 23:45,7.9,2.31,4.26,1.27,6.78,1.53,3.62,1.25,350.8,23.02,23.02,459.8,76.3
7/1/2017 0:00,6.55,2.36,4.6,0.99,5.65,1.45,3.62,0.93,9.24,23.07,23.03,459.9,76.03
7/1/2017 0:15,7.32,2.16,4.39,1.11,6.78,1.6,3.48,1,17.2,23.19,23.13,463.6,74.36
7/1/2017 0:30,4.41,1.74,2.94,0.54,3.48,1.08,2.12,0.57,30.47,23.35,23.3,463.6,71.9
7/1/2017 0:45,5.2,1.87,3.2,0.79,4.23,1.23,2.43,0.71,1.823,23.44,23.4,463.6,70.14
7/1/2017 1:00,7.31,2.92,4.58,0.94,5.95,2.13,3.68,0.86,26.61,23.31,23.24,463.6,66.48
7/1/2017 1:15,6.26,2.18,4.12,0.9,4.98,1.15,3.16,0.77,37.32,22.36,22.25,464,72.69
7/1/2017 1:30,6.5,2,3.87,1.14,6.33,1.3,3.1,1.1,128.3,21.94,21.74,464,77.95
7/1/2017 1:45,6.36,1.67,3.91,0.96,4.9,1.9,3.3,0.71,115.9,21.68,21.62,464,78.81
7/1/2017 2:00,4.79,1.91,3.48,0.58,4.15,1.38,2.83,0.58,74.19,21.72,21.58,464,77.27
7/1/2017 2:15,5.19,1.72,3.53,0.7,4.68,1.68,2.96,0.62,96.3,21.75,21.63,466.7,76.25
7/1/2017 2:30,5.34,1.29,3.67,0.88,4.75,1.38,3.02,0.75,52.37,21.86,21.74,466.7,74.69
7/1/2017 2:45,4.17,1.22,2.51,0.64,3.55,0,1.96,0.71,116.7,21.8,21.69,466.7,75.36
7/1/2017 3:00,3.9,0.67,2.27,0.8,3.85,0,1.94,0.97,139.3,22,21.91,466.7,73.22
7/1/2017 3:15,6.38,2.19,3.91,0.75,5.43,2.35,3.93,0.73,119.4,22.26,22.21,466.7,71.86
7/1/2017 3:30,12.02,1.5,4.77,2.33,10.52,1.23,3.93,1.76,316.4,22.38,22.33,466.7,70.24
7/1/2017 3:45,9.33,0.52,4.69,2.34,8.05,0.55,3.8,1.74,303.4,23.42,23.33,466.7,64.42
7/1/2017 4:00,5.5,1.57,3.5,0.9,4.23,0.48,2.53,0.8,310.6,23.72,23.53,466.7,65.15
7/1/2017 4:15,5.97,0.77,2.69,0.98,4.83,0,1.87,0.9,34.76,22.34,22.14,465.1,74.52
7/1/2017 4:30,3.95,1.35,2.48,0.53,3.33,0.85,1.93,0.53,84.5,21.53,21.3,465.1,78.92
7/1/2017 4:45,2.67,0,1.29,0.87,2.65,0,0.94,0.83,340.1,21.1,20.99,465.1,80.9
7/1/2017 5:00,3.12,1.46,2.11,0.4,2.43,0.7,1.52,0.35,27.09,20.76,20.65,465.1,83.2
7/1/2017 5:15,2.77,0.96,1.93,0.34,1.98,0,1.38,0.37,346.1,20.52,20.43,467.3,84.9
7/1/2017 5:30,2.38,0.6,1.47,0.43,1.75,0,0.84,0.51,341.9,20.62,20.5,467.3,86.6
7/1/2017 5:45,2.61,1.11,1.92,0.28,1.98,0.48,1.19,0.28,3.775,20.72,20.56,467.3,87.8
7/1/2017 6:00,2.13,0.51,1.16,0.37,1.9,0,0.5,0.49,69.41,20.75,20.61,467.3,87.6
7/1/2017 6:15,3.88,0.73,2.08,0.83,3.48,0,1.36,0.85,201.9,21.01,20.89,467.3,86.6
7/1/2017 6:30,3.61,0.25,1.91,0.91,2.65,0,1.07,0.95,150.9,21.06,20.96,467.3,87.7
7/1/2017 6:45,4.49,2.42,3.5,0.42,3.63,1.6,2.51,0.46,153.5,21.12,21.07,467.3,87.7
7/1/2017 7:00,5.17,2.66,3.8,0.56,4.53,2.05,2.99,0.57,172.1,21.11,21.07,467.3,88
7/1/2017 7:15,6.52,2.78,4.56,0.87,5.05,1.98,3.47,0.66,190.2,21.34,21.24,467.9,86.2
7/1/2017 7:30,7.04,2.67,4.32,0.82,5.43,1.68,3.11,0.71,196.7,21.49,21.41,467.9,86.4
7/1/2017 7:45,4.98,1.85,3.37,0.66,3.48,1.23,2.33,0.51,222.4,21.22,21.22,467.9,88.4
7/1/2017 8:00,4.14,1.49,2.94,0.57,3.25,0.93,2.02,0.5,190.1,20.89,20.87,467.9,89.4
7/1/2017 8:15,5.06,1.9,3.26,0.68,4.15,1.15,2.38,0.62,183.3,21.11,21,467.4,88.4
7/1/2017 8:30,4.36,2.25,3.3,0.47,4.15,1.08,2.51,0.58,120.4,21.2,21.14,467.4,88.3
7/1/2017 8:45,3.67,1.2,2.21,0.51,3.78,0.93,2.16,0.6,110.4,21.17,21.13,467.4,89
7/1/2017 9:00,3.84,1.56,2.89,0.48,3.63,1.75,2.85,0.38,141.8,21.29,21.25,467.4,88.8
7/1/2017 9:15,4.09,1.46,2.72,0.58,3.63,1.3,2.31,0.59,144.7,21.51,21.48,467.3,88.6
7/1/2017 9:30,3.18,0.63,1.52,0.52,2.5,0,0.93,0.53,214.3,21.63,21.65,467.3,88.6
7/1/2017 9:45,4,1.1,2.21,0.7,3.25,0,1.45,0.7,196.8,21.67,21.7,467.3,88.5
7/1/2017 10:00,3.64,0.46,1.87,0.76,2.5,0,1.16,0.7,250.1,21.57,21.65,467.3,89.4
7/1/2017 10:15,2.22,0,0.99,0.42,1.6,0,0.28,0.42,208.1,21.65,21.74,467.1,89.6
7/1/2017 10:30,1.86,0,1,0.47,1.45,0,0.4,0.48,214.3,21.68,21.76,467.1,88.9
7/1/2017 10:45,2.99,1.13,2.08,0.45,2.65,0,1.41,0.53,174,21.57,21.66,467.1,88.9
7/1/2017 11:00,3.32,0.39,1.75,0.54,2.58,0,1.09,0.64,195.5,21.66,21.78,467.1,89.1
7/1/2017 11:15,2.99,0,1.15,0.76,2.65,0,0.79,0.74,91.8,21.79,21.92,466.7,88.1
7/1/2017 11:30,4.6,1.73,3.25,0.65,4.08,1.38,2.7,0.59,60.56,21.87,22.07,466.7,90.1
7/1/2017 11:45,6.94,1.36,3.58,1.33,6.48,1.08,2.91,0.99,29.26,22.39,22.67,466.7,87.1
7/1/2017 12:00,6.47,1.74,3.58,1.04,4.6,1.3,2.84,0.71,19.44,22.73,23.09,466.6,86.9
7/1/2017 12:15,3.91,0.9,2.31,0.75,3.25,0,1.79,0.92,347.2,23.34,23.68,463.9,78.52
7/1/2017 12:30,3.36,0.22,1.44,0.62,3.18,0,0.82,0.75,293.4,23.98,24.34,463.9,73.81
7/1/2017 12:45,2.69,0.45,1.23,0.43,2.43,0,0.76,0.63,276.5,25.08,25.49,463.9,65.65
7/1/2017 13:00,3.26,0,1.67,0.71,3.55,0,1.23,0.79,354.4,25.62,26.16,463.9,63.38
7/1/2017 13:15,3.63,0.58,2.01,0.69,3.48,0.33,1.79,0.69,111.2,26.23,26.63,460.4,62.02
7/1/2017 13:30,3.55,1.14,2.12,0.48,3.18,0.93,1.83,0.48,83.9,26.2,26.52,460.4,59.88
7/1/2017 13:45,3.89,0.82,2.22,0.64,3.33,0.7,1.88,0.57,108.7,26.25,26.63,460.4,60.99
7/1/2017 14:00,2.23,0.88,1.5,0.31,2.2,0.48,1.26,0.3,49.4,26.14,26.42,460.4,62.27
7/1/2017 14:15,1.94,0.35,1.17,0.38,2.13,0,0.94,0.62,130.9,26.19,26.37,460.9,61.96
7/1/2017 14:30,2.44,0.77,1.59,0.34,2.35,0,1.49,0.48,127.1,26.26,26.44,460.9,62.98
7/1/2017 14:45,3.79,0.91,2.11,0.63,3.55,0,1.79,0.63,64.23,26.14,26.33,460.9,65.68
7/1/2017 15:00,3.14,1.09,2.01,0.47,2.73,0.78,1.63,0.39,74.17,25.89,26.07,460.9,68.91
7/1/2017 15:15,4.59,1.41,3.06,0.95,4.3,1.08,2.56,0.84,149.7,26.01,26.26,460.7,63.43
7/1/2017 15:30,5.5,2.5,3.91,0.66,4.45,1.83,3.27,0.51,144.7,26.28,26.77,460.7,60.75
7/1/2017 15:45,5.73,2.75,4.09,0.72,4.98,1.83,3.49,0.64,142.2,26.76,27.27,460.7,55.46
7/1/2017 16:00,5.52,1.98,3.93,0.83,4.98,2.2,3.51,0.58,143,27.58,28.1,460.7,49.55
7/1/2017 16:15,4.53,1.65,3.02,0.71,4.23,1.08,2.65,0.65,160.5,27.72,28.46,459.2,49.5
7/1/2017 16:30,3.31,0.83,2.36,0.57,3.48,0.4,2.2,0.59,142.1,27.82,28.42,459.2,53.7
